wv,800cm,810cm,820cm,830cm,840cm,850cm,860cm,870cm,880cm,890cm,900cm,910cm,920cm,930cm,940cm,950cm,960cm,970cm,980cm,990cm,1000cm,1010cm,1020cm,1030cm,1040cm,1050cm,1060cm,1070cm,1080cm,1090cm,1100cm,1110cm,1120cm,1130cm,1140cm,1150cm,1160cm,1170cm,1180cm,1190cm,1200cm,1210cm,1220cm,1230cm,1240cm,1250cm,1260cm,1270cm,1280cm,1290cm,1300cm,1310cm,1320cm,1330cm,1340cm,1350cm,1360cm,1370cm,1380cm,1390cm,1400cm,1410cm,1420cm,1430cm,1440cm,1450cm,1460cm,1470cm,1480cm,1490cm,1500cm,1510cm,1520cm,1530cm,1540cm,1550cm,1560cm,1570cm,1580cm,1590cm,1600cm,1610cm,1620cm,1630cm,1640cm,1650cm,1660cm,1670cm,1680cm,1690cm,1700cm,1710cm,1720cm,1730cm,1740cm,1750cm,1760cm,1770cm,1780cm,1790cm,1800cm
Conf1125,0.011889409754959999,0.011794214375870003,0.01637686821789,0.008514716753775,0.0029396432170679995,0.001335133965892,0.004447656239561,0.02458642403256,0.01458157075427,0.005656540291761999,0.004623026139160999,0.0014847103431929998,0.0008828974165169,2.9891502301729997e-05,-0.07785578600461,-0.1246340739378,-0.01980318999484,-0.000823053792813,0.0312377623742,0.06015249364629,0.0069940401857760005,0.01503753708393,0.006721605482991,0.007192880512158001,0.006752333838784001,0.02843363673107,0.006435355454354,-0.0002688345049648,-0.008449546418755999,-0.012995711368190001,-0.007825741138225,-0.003633812552067,-0.010354962201899999,-0.01173665204501,-0.1067290856876,0.015101347308629998,-0.004784277198037,-0.03119750801077,-0.012315882700410001,-0.0013356658026269998,0.001954877412474,0.002405912997066,0.0176482776311,0.009548189365900999,-0.002268562628892,-0.023831109274810004,-0.02833597621166,0.030728889093999998,0.005351255420048999,0.01916614195126,-0.009921837031561,-0.0208640233628,-0.03970913561081,-0.17932323962000002,-0.04757458875134,0.1018264730822,0.036696928657449994,-0.023681594469639997,-0.03943111156661,-0.018752680503389997,-0.007700754329611,0.04171457767569001,0.053563700734289996,-0.1182416736132,-0.027333281283370002,-0.01554263803235,-0.02033594137016,-0.04345798086913,-0.009008372821763,-0.006619497977226999,-0.02359747066473,0.06067404668281,0.2043107303117,-0.027776703574080002,-0.034559694021989995,-0.02943168257697,-0.016183432639930002,-0.003911559355304,-0.001796727776058,-0.00115248502426,-0.0008780282383599,-0.0006406124746368,5.9812669822969994e-05,0.004771458633034,0.01466227038584,-0.002851585903793,-0.01417845215423,-0.05049212978306,-0.09782734598194,-0.08667594828432001,-0.018073868527950003,-0.007165926313668001,-0.0038068032379419995,-0.002360949839881,-0.001610378552542,-0.001171380480972,-0.00089248388546,-0.0007041978945716,-0.0005710194413912,-0.000473278065004,-0.000399362209644
Conf1126,0.005332362070918001,0.006799611788560001,0.021892554460689998,0.148962639877,-0.06548701691863,-0.07630096707214999,-0.007830660120578,0.02601365680412,0.017539889824279998,0.0032808408553840003,0.02845371756961,0.028302138660740002,0.01892913852889,-0.0004791995895579,-0.05995368213991,-0.1357366710661,-0.02168944668297,-0.0045373363682509995,0.01150392646609,0.03849375132982,0.003574860163358,0.007746562348691999,0.010031482746299999,0.01002773922094,-0.0014726357776320002,0.024778788022970004,0.04301375895048,0.005543329122225001,-0.005249842359708001,-0.01673677261323,-0.007399668245589001,-0.009197236237312,-0.04964101561369999,0.025725563076880002,-0.04009863970882,-0.016731706570940003,-0.0301765572316,-0.023453083843040002,-0.01143198068857,0.0007452184153603,0.02983753169797,0.006655245016478001,0.014193910508409999,0.008299542178912,-0.0030650785399240006,-0.02499767363337,-0.02984459877045,0.02242050763619,-0.0009915839118557,-0.007656393733166,-0.049670950148449994,-0.049961233529070004,-0.02122218883248,-0.07606022388059,-0.007113832316533001,0.04194797555617,0.13289999595319998,-0.021402569065490002,-0.06276064129391,-0.02574382033249,-0.014222950372040001,0.06315986151862,0.029930029670970002,-0.09269923990373001,-0.033332345282819996,-0.01840956428788,-0.02463379454895,-0.04133805179453,-0.008211263905339002,-0.0007057166383559,0.0048074237000349995,0.0001132446898513,0.17707853812649998,-0.08549757743253998,0.017720884721009997,-0.02284694202849,-0.014396498495200001,-0.003385569302384,-0.001600177249846,-0.001075373776678,-0.000858095271181,-0.0006705172798659,-8.512023883391999e-05,0.003990671768869,0.012298307128329999,-0.0029105626793899998,-0.013243124674980001,-0.046805702753690004,-0.08718164143681,-0.08911395957285,-0.01803574219589,-0.007044420371304,-0.003718377997876,-0.002299273626927,-0.0015662310268189999,-0.001138765182631,-0.0008676967524742,-0.0006849028922074,-0.0005556943775261,-0.0004608984048329,-0.0003892178513886
Conf1131,-0.0161355025043,0.003582238995855,0.005703254209738001,0.0071738140735,0.041602763227050005,0.06748016525073999,0.011627994692799999,0.002319278872277,-0.006513867858938001,-0.0016018385527599998,-0.0065677962219559995,-0.009767573407139999,-0.0030830756708209997,0.02147442335918,0.014283786735049998,-0.08033120890358,-0.011229180675969999,0.006216437686966,0.0254922519933,-0.006136756999047001,0.018229101240310002,0.015239929677600001,0.0332912106691,0.006019627514624001,-0.01910295795125,0.01895314633415,0.047625501711989995,0.004214285241213,-0.012888976030270002,0.003307360944093,0.0004166994687298,-0.005060879500892,0.02763315611834,0.010971065429379999,-0.01939399862884,-0.007199611792688999,0.005481318703574,0.01528775594017,-0.0009454793002377,-0.001507034794788,-0.02185307786121,-0.004750269494847,0.002723215713382,-0.003304610533302,-0.010537847228719999,-0.04946865493888,-0.09966404279396002,-0.021528497704419995,0.0009951178498612,0.039267712903190005,0.09929562558452001,-0.08350801944825,-0.007136658251160999,0.0001048238172496,-0.01589099015697,0.032783798545889996,0.21659125866349999,0.00845989121174,0.0033618506897299997,-0.1826434869705,-0.03015684097428,0.1986870697842,0.07505741719852001,-0.05867064287633,-0.004328104193154999,-0.04529304880012999,-0.02354310038161,-0.0006360991696756,-0.0001764640679125,-0.0005442403274099,-0.01945588525611,0.09854621227923001,0.2246700416768,-0.14554763754029998,-0.03493302025161,-0.0128873413593,-0.008809107149068001,-0.00210778293506,-0.0008415630413543,-0.0004095096903679,-0.0002183850753587,-0.0001257059216115,-0.0001007918336148,-0.0002902581049718,-0.000796885714275,0.0002015266807589,0.001200980013821,0.006756589197829,0.00121358406298,0.0002587223958438,0.0001555450716075,9.595907281902e-05,6.555560273667e-05,4.848549404648e-05,3.801231632971e-05,3.111072404051e-05,2.629328930914e-05,2.276868008704e-05,2.008759169454e-05,1.7980802868460002e-05,1.627953406255e-05
Conf1132,0.019490674872349997,0.013054023149370002,0.010337803805020002,0.02601046217826,0.1085976927882,0.04187615648788,0.00775314606368,-0.0020238081453649998,-0.01937018043636,-0.0131500309097,-0.06059407437546,-0.01190880240458,-0.010543102333239998,0.02612076142272,-0.013901992322540002,-0.09214231135269,-0.012846174497149998,0.006884384419014,0.027836988905369998,0.006883882378361999,0.018504715229669996,0.04081174053172,0.007445390868667,0.011615585941280001,0.01021007558003,0.01618574255079,0.04219378898798999,0.0036172872843829996,-0.005791393364050001,0.004834396332893,0.003340610007186,-0.004247273864433,-0.006697210063048,-0.0029589142324170006,0.01077354597257,-0.010630472156790001,-0.0280346079952,-0.008069698652285,-0.0056266379387189995,-0.009875769255944999,-0.001618062038525,-0.001905585063367,-0.0058526478333440005,-0.004210464422026,-0.0071629189956080004,-0.03155236321937,-0.06022873370535,-0.01482326534485,0.00160888491158,0.03850586430817,0.001409136062335,-0.025901743376040003,0.03415578052175,0.02715079046023,-0.02048296352466,0.018667329730900004,0.13937232598979998,-0.02446948081747,-0.01575275734781,-0.1387961687264,-0.02870959145,0.1974300686324,0.09203245431265,-0.05006500149399,0.01095205868611,-0.03153433708873,-0.01450771507846,0.02335201898177,0.004980066893784001,0.0008604672371678,-0.02171808823834,0.1028560281445,0.20162941712299998,-0.06591173318476,-0.016560675205879997,0.005790587814184,0.015135863933940001,0.0031218429202420003,0.0015169460652170001,0.0011339638847319999,0.00110051679671,0.001369244335972,0.0024124590130179995,0.008323224450011999,0.01673965653929,0.004357541699399999,0.004733666723836,0.01490268573049,0.028133445171960002,0.014283474420790001,0.003572186824076,0.001604280445447,0.0009347288044173,0.0006251226817345,0.0004546011589866,0.0003495263512814,0.0002795333684318,0.0002301704203221,0.0001938088584071,0.0001660931874909,0.0001443788646252
Conf1133,-0.007357880546707,0.003895748887585,0.005736962545357,0.01155703485999,0.03480643313153,0.07164300401214999,0.01209149681931,0.002961557247135,-0.002703025221676,-0.0006682124792075,-0.012376736552160001,-0.03197994335077,-0.012915156459389999,0.012266445342299998,0.01522712665347,-0.02664381826804,-0.001483971644452,0.01010521678213,0.03438155643908,0.0028987463371270006,-0.02072236978382,0.004085326478677999,0.01001706171489,0.025169066113650003,0.00208815414298,0.01629530098188,0.050231520455400004,0.002192797101186,-0.01420797088984,0.0020529054796479995,0.001229729868347,0.002667913999364,0.033930542799880004,-0.011377522549379999,-0.008045987188376,-0.02033177597332,-0.0001937600380644,0.0037169143378840003,-0.0027452099737509997,0.0037092075855679994,-0.0158709176856,-0.002589866891558,0.001427180559255,-0.001077713540632,-0.003644841193256,-0.017269430321,-0.03616254327147,-0.007172670220689999,0.0031852265978400004,0.02941219500574,0.05035213568654,-0.0259410587598,-0.004758674390125999,0.001098548146995,0.06494063879347,0.01610142204167,0.03380178746162,-0.06149983261440001,-0.02768585870172,-0.07848401077878,-0.0474962503951,0.16534827409800001,0.06608264173017,-0.06547206130582,-0.0066080698615950005,-0.030350754245330003,-0.006857826236785,0.02690602885066,0.006188044639066999,0.003326474994334,-0.002111547302183,0.06664813939608,0.20348405196850003,-0.1398108137706,-0.02138823364137,-0.008132174275663,-0.0057926962673469995,-0.001257484995365,-0.0004034000245627,-9.525228171066e-05,8.353705923069e-05,0.0002765738941425,0.0007041023293684,0.002760993416279,0.007890301466612,0.0016664661378829999,0.001740231423922,0.008127086010823,-0.003277277306979,-0.002856411544109,-0.0004353369995891,-0.0001013718635264,-1.86649236656e-05,8.400171462845e-06,1.833388246146e-05,2.190698390771e-05,2.284145268863e-05,2.261481553189e-05,2.18719142838e-05,2.091291491087e-05,1.988326997547e-05
Conf1134,-0.008890715849696999,-0.0244534826669,-0.006963186723101,-0.03662983620746,0.0729340369547,0.1802383446848,0.029752824258560004,0.007480028144999001,-0.007619248997080999,-0.001126037578268,-0.0034268967057640006,-0.009270502621444,-0.018611988007189998,-0.007157498859861999,-0.0294957737016,-0.1276560449243,-0.01826420180166,0.007116942258853999,0.033892820600279996,0.0053485197024619995,0.03940701929973,0.013983141421680001,-0.015079534221350001,0.03073984437298,0.01259464745935,0.028832473230969997,0.04081679217282,0.009377917395495,0.009844354506216,0.01047746317133,0.008753886584918,0.006589460316431,0.02635693997334,-0.004269070675468,0.009297717509586,0.008948810044699,0.001627742466395,-0.001127737076918,-0.006614189675589001,-0.012152619272379999,-0.042221091822580006,-0.008796905435771,-0.008024631938692,-0.006585615604873,-0.007944203378836,-0.02876969802389,-0.07204816476986001,-0.01127119189022,-0.008156292295746,-0.03074391019628,0.03692776402674,-0.01640559448326,-0.02462312124677,-0.008472996603795,-0.02892151698984,0.08505903510277,0.043554741912910006,-0.030136710214400002,-0.06002411606389,-0.018397014516349997,0.09823818884739999,0.07804966776586,0.1345353248013,-0.08789994538563001,-0.003420463478472,-0.02474825306666,-0.04083325276674,0.03928426709261,0.005762317389755,-0.008728000173439002,-0.04028243511808,0.07029597377896,0.046710490620710005,-0.05122394825139,-0.003369120865049,-0.002548857078761,-0.0015792860900710002,-0.0004108365278881,-8.635639220305e-05,0.000116226966772,0.0003459998007736,0.0007639606711865,0.0019078623225210001,0.007476285690021999,0.028015678132169996,0.005002481593762,0.0030506813972399995,0.01513703932125,-0.01814365233872,-0.02217527484598,-0.003953559800437,-0.0013414008121530002,-0.0006192240518737,-0.0003374177414616,-0.0002037166215836,-0.0001318052697125,-8.959814551568001e-05,-6.318174486346999e-05,-4.5815598519790005e-05,-3.3948849531890006e-05,-2.558386139056e-05
Conf1135,-0.0033049644978750004,-0.01513302460653,0.005625294002290999,0.005164250559365,0.02219593656923,0.035739676768900004,0.006818742357055,0.0043028148783319994,0.01004661791673,0.006142378866074,0.004790137589084001,0.007107204707908,0.0012429875316989998,-0.01629944985175,-0.03325141953197,-0.1369607393201,-0.023637991441859997,0.0040304605652190005,0.023078646562080002,0.013740912614850002,0.05138646100338,0.01806762761563,0.009074263528721,-0.005899323692962,0.0016316722086039998,0.014726599411620002,0.04667388951733001,0.005690018156292,-0.008782029299871999,-0.01305056148606,-0.007488983461186,-0.003820848805145,-0.010455232707819999,-0.02414381492197,-0.03325989604882,0.007774631895715,0.0005997095690389,-0.0005188176716692,-0.002094374168464,0.008506712099958,0.001789974559836,0.001870823044547,0.009859477210823999,0.003738569292045,0.0006186006815526,-0.001332654919855,-0.01375881988227,0.02528575698316,0.005868873999165,0.02481073449759,-0.050898421417419994,-0.036558081234839994,-0.01613341630959,-0.07876473432775,-0.05902141826982,0.09693022555974999,0.04087692061581,-0.02834726099624,-0.040150117624,-0.03442914458486,-0.005257822880557,0.044783011790709995,0.02376633818986,-0.1341969479873,-0.021413673893830004,-0.01333337874362,-0.01749464933851,-0.009169362835259001,-0.002936885324984,-0.004694262589071,-0.025931616501930002,0.06507439445478,0.16733430584939998,-0.0456051899381,-0.036283029697519995,-0.022830361907179998,-0.012746183978799999,-0.0029316600248490005,-0.001202468270451,-0.0006462431589903,-0.0003830073791488,-0.0001621216495034,0.0002956902733333,0.0025424671344839995,0.012891730681969998,0.000760148321956,-0.0029166632188979994,-0.01267639242432,-0.03354336236387,-0.0342601740208,-0.006853908524308001,-0.0026460994835289997,-0.0013845195074879998,-0.0008510570088502,-0.0005776777382876,-0.0004193370968803,-0.0003194945250714,-0.0002524759874843,-0.0002052777229337,-0.0001707484812629,-0.0001446941151732
Conf1136,-0.013159015742209998,-0.0032472487293940004,0.01435495062897,0.113225358639,-0.044783715943629995,-0.0352048283913,-0.0045374455645340005,0.004803723344269001,0.02392114325721,0.004922139491620999,0.02173562471084,0.03184381898461,0.013164975885729999,-0.025711231063900004,-0.04115050912662,-0.10845894757989999,-0.019345232375919997,0.007199636021915,0.02329669272918,0.005479972438407,0.06321326535161,-0.03598146972439,0.004815264074637999,0.005862970393673,-0.008004140015936,0.013167826594410001,0.08969582766871001,0.01266876251359,-0.004514165818632,-0.013743416776600001,-0.010361906874549999,-0.007831877547104,-0.04042642987883,0.004273763996299,-0.0031561529050659998,-0.006161781001551,-0.01316504895572,-0.0019832352335800003,-0.0010311376740669998,0.010216699668209999,0.023079687999630002,0.004390546833931,0.006038224513595999,0.0016247724415699998,-0.0019570759052979997,-0.014338562812620002,-0.0057614165572100005,0.0161560619309,0.001306434222941,0.008597190689953,-0.08008012269753,-0.07697143112983,0.0001770970511914,0.031758904257380004,-0.01827995477305,0.0387391452641,0.1387150678282,-0.04826024183459,-0.031780797933799995,-0.037736666531269995,-0.004445140398516,0.05776053613406,0.006380721516646,-0.11245600111860002,-0.022503434244479998,-0.01593731866876,-0.024182973174669997,-0.008348602942141,-0.0027686989602529995,-0.0025346115774650003,-0.011363133231209998,0.02078057653216,0.1451126209229,-0.09501950812652,0.013620615997379999,-0.014907169969290002,-0.010908926580979998,-0.002354802202946,-0.0009705879716622,-0.0005394363213414,-0.0003327745063253,-0.0001530382800217,0.0002245595810422,0.0020628947772249996,0.010805938669790002,0.0006458911273209,-0.002532379176822,-0.01165994341492,-0.0255638270507,-0.027778179317700002,-0.005510990979946,-0.002125155067232,-0.001115108659703,-0.0006883633260635,-0.0004694930950988,-0.0003425139707726,-0.000262273305417,-0.0002082776201689,-0.0001701469147277,-0.0001421709653033,-0.0001209988918644
Conf1141,-0.0143631958097,-0.009695001433062001,-0.02202930612586,-0.009186261132474002,0.022724711670229998,0.01251185871202,-0.01492022053034,0.01401481495175,0.02112031008544,0.005085676142038,-0.002607305634693,-0.008688857186069,-0.005626822405426999,0.01261488536155,0.03903322530095,0.1030423861242,0.01792489553496,0.002862611849976,-0.007951130621333,-0.02074667398906,-9.149285002596999e-05,0.009589442237975001,0.05355284759429,-0.006119057709175,-0.026340700434770003,0.028867132041910003,0.030461298243709998,0.0003982574095388,-0.01685755512995,-0.001586880428213,-0.0007137450549628,0.007196494934273001,0.04776559709539,0.01946099857364,-0.05484121114961,-0.007286614390026999,0.001046512118247,-0.001186053114676,-0.003271708575786,0.001935773147728,0.01297737566476,0.001778049068253,-0.011758662972319998,-0.006428015382076,-0.01227974802861,-0.054870006886989994,-0.08453102109907999,-0.029243814457640002,-0.02062190198683,-0.06701468975463,0.06834064967074,-0.043396060206510004,-0.02296241695758,-0.1025773195627,0.020251722451169997,0.06925379310681,0.29279099520179996,0.14062173907189998,-0.036260098718809995,-0.12432231585039999,-0.030228222642139996,0.136988674137,-0.006957452634221999,-0.01406620631894,0.008386928616344,-0.044055962982470005,-0.013076674669510001,0.03065964776335,0.007823620866455999,0.0031590632387990003,-0.006775067820769,0.1123338490147,0.18863189572039998,-0.1695970128917,-0.02654530100634,-0.0028431954470340007,0.000569498671522,-0.0003771328975467,-0.0002090265118193,-7.567601711318e-05,-2.699650582616e-05,-0.0001191188861145,-0.0007023747597428,-0.0048414498300140005,-0.01052076501589,0.0006392807296855,0.005951833490342,0.0213970050193,0.07036722596241,0.03119957152944,0.007468731694492,0.003135521989287,0.0017036863903279998,0.001066789754052,0.0007304647819897,0.000531899254288,0.0004050925485251,0.0003192463295548,0.0002584462421893,0.0002138065150615,0.0001800538923214
Conf1142,0.007499460477193,-0.004075989719925999,-0.009072245512248,0.01317600532595,0.06740934879247,-0.008623723678995,-0.02457241204287,0.011833776907170001,0.01615092225923,-0.01354667053417,-0.058133472405819994,-0.016039919762229998,-0.01113732753919,0.02117090786943,0.02835744602817,0.07327632894284,0.01238142291981,0.0018279918604260001,-0.006960625266117,-0.009443741434941,0.004131404423336,0.030128567942889997,0.044656300741499996,-0.0002889256741439,0.0035937720310770006,0.018234617782220002,0.02862491752902,0.000835397998064,-0.007618608252018001,-0.0006348984851251,-7.616948128153e-05,0.0007906518453309,0.01528075664935,-0.035698554941379995,0.007526068591316,0.003964244099057,-0.025937902637259997,-0.0073397542620649995,-0.006150157128576,-0.019005089713130002,-0.0027776064922059997,-0.0027648380449140004,-0.013935119658920001,-0.006276214324205999,-0.0063901793729169995,-0.02201796594657,-0.05078615738001999,-0.031038528935310002,-0.017032388631459998,-0.05671148799853,-0.02119492622554,-0.0033604309044320004,0.01242754150899,-0.05404629933526,0.0036647637639549997,0.03325614940114,0.1548155989537,0.09301178983885999,-0.0189463716645,-0.007313116319558001,-0.02049194849987,0.09628725669582,-0.000562946287048,-0.008804556635284,0.009974119821036,-0.03096704772125,-0.002587566165763,0.04741099533977,0.0114498681897,0.002374462967604,-0.024660162637529997,0.1015932721372,0.2696263374683,-0.1533875916705,-0.03003676676672,0.0111533376637,0.02233087259993,0.0042370783625250005,0.0019063079087650002,0.001377354737319,0.001306837228356,0.001530471782965,0.002346755330745,0.006696854635585999,0.009411156285496,0.0053066041006570005,0.009786358376921,0.02943084248476,0.11216214708360002,0.03589380823993,0.009448643488235,0.004198230518778,0.0023766416217179996,0.001538743932353,0.001084155983637,0.0008093740986369,0.0006301179489229,0.0005063613151402,0.0004171003535285,0.0003504416819776,0.0002992339253069
Conf1143,-0.004083701927377999,-0.008546724778471,-0.0182955083631,-0.0037446310362849997,0.0077488616711,0.006935431904908001,-0.01560680497398,0.01013324190658,0.01642676805462,0.0040019094275759995,-0.0028884701516379997,-0.01943752378998,-0.011804557278149998,0.01326333672694,0.049252603982150006,0.1336540261373,0.022850872876090004,0.00413962896123,-0.002605479470827,-0.00888016743036,-0.03742655336143,-0.001257036970107,0.060266330755860006,0.013331039090450001,-0.02506430144717,0.03525340928739,0.02940979019427,-0.001844578076886,-0.01851020124435,-0.001559058514562,0.0007681597693132,0.012251385073280002,0.051751474418480006,-0.04142597291825,-0.02176453289787,-0.0129260233773,-0.006666755682384001,-0.0023619194881879997,-0.0006737597613084,0.007202900941534001,0.0071234761113500005,-0.0009641782221047,-0.013867379524129999,-0.00482750947349,-0.00623409767349,-0.026791907223069997,-0.03728571678637,-0.005468030710545001,-0.013753838814,-0.06193445685645,0.007204650101162,-0.005642823080729001,-0.01779480321841,-0.07250416626557,0.05929845270914,0.01725861218036,0.04305338312651,0.0992953431814,0.07133075660367,-0.04637444725268,-0.05513434622179,0.1198786852605,-0.015183023078920001,-0.022989312124430002,-0.0013847841105320002,-0.04184133010895,-0.0031307784699749997,0.053332334956830006,0.01368488229769,0.006938964260736999,0.01051332329361,0.08858807054784,0.18985681281779998,-0.196959408522,-0.02009986286005,0.0015742706463390001,0.003710312762256,0.0004033985741518,0.0001806974259619,0.0002155787310039,0.0002770795843471,0.0003260073451332,0.0002718299521754,-0.0007416453036352,-0.002088843297115,0.001991150251158,0.006103698372854999,0.020576408956569998,0.06450181998502999,0.029526141708229998,0.007081649942896,0.0029951715765020002,0.0016422104100199998,0.001037818594608,0.0007169721830899,0.000526465524197,0.0004040968168269,0.0003207755890169,0.0002614298246427,0.0002176192044402,0.0001843191120266
Conf1144,-0.005474251192392,-0.02740559806191,-0.03172701694109,-0.04165654310718,0.04338515389026,0.1299725530984,-0.004671259998058,0.024219680123669998,0.03234485772258,0.005156335955084,-0.002865527426769,-0.014028380771950002,-0.018664268230470002,0.004958100443057,0.015138223701589999,-0.0028383601015589998,0.0008181125619894,0.003553732013815,0.005619783734649001,-0.009362456497568,0.0014805498768239997,0.008398809215584,0.037865324765160004,0.023614605019640002,-0.0067345598162940005,0.036148661546059994,0.03215997733189,0.008317227843678,0.01186292727003,0.007096056744489999,0.01496459399702,0.009708173295147,0.0301919888558,0.012501380914990002,-0.014531631340469999,0.01555732511742,0.000458955938624,-0.014609090470450002,-0.009110219882786999,-0.010965329031090001,-0.01913473772323,-0.009210525034907,-0.022587269336279997,-0.01019777951728,-0.008516348424929,-0.031317551227560005,-0.03503844734079,-0.01839595830891,-0.029749204100569998,-0.09691412650581001,-0.015122922587290002,-0.001725483586792,-0.03168276587622,-0.08552316701832,-0.01404799645388,0.06320292858113999,0.04752933922568,0.1222422983232,0.0013849948501600002,0.012780548121149999,0.13552840045230002,0.044965657190370004,0.05272375822536,-0.07091127888285001,-0.002185120243835,-0.025633650347240005,-0.04123292664139,0.05315692930124,0.011244160857620002,-0.009490765316561,-0.01926849666989,0.08635642537006,-0.0058954931446649995,-0.07030996894092999,0.000296527300372,0.007486658163579,0.005238231763087,0.000903352638372,0.0004373956549617,0.0004512231533673,0.0006267716994552,0.00100657242209,0.001989361320055,0.006489991369948001,0.01892152463286,0.005570021906403,0.008342546118591,0.029956030968090002,0.031999248532699996,0.025018057831529997,0.005613964982668001,0.002363109040753,0.001312515797556,0.0008421966213592,0.0005899947172771,0.0004384215509224,0.0003398809410236,0.0002720269575172,0.0002232039668447,0.0001868324770095,0.0001589624929526
Conf1145,-0.0019710960264420004,-0.03281022585961,-0.021643545459090002,-0.0050030977235310005,-0.002491576853745,-0.01827599553531,-0.023424784195349997,0.0164671445013,0.026833235487210002,0.01084956597174,0.000417236834597,-0.0007978008533539,0.01022477589482,0.016700072062629998,0.01745887412476,0.009042884206312002,0.001352294485553,-0.0032979376647520003,-0.01800238521747,-0.01330896470208,0.013353235666120001,0.0237305040546,0.03781882754072,-0.008163475353281999,-0.001719652545323,0.01744258776033,0.03035091260304,0.0033146602226159995,-0.009459971540299,-0.010615617237459999,-0.006629668103193,0.002351468898051,0.01628581677721,-0.03607028105162,-0.0360565214272,0.01437050765253,0.0006409588740042,-0.013655191811309999,-0.004097925534877001,0.003744687683272,0.019271362317700002,0.0033818584951119997,-0.002645655791823,-0.001739751208064,-0.004223802409185,-0.026591907712639997,0.007469073728765,0.03486573224602,-0.009495177316926,-0.06471836149009,-0.038551982489410004,-0.01400217984441,-0.03789858539804,-0.1978962038317,-0.03844640946743,0.102046709803,0.0524520130556,0.10527259313439999,0.01956529705677,0.02269849837444,0.01468292146477,-0.003342339311775,-0.005558716500225001,-0.12705397970110002,-0.01784883300491,-0.03264177835819,-0.05413182343107,0.0026196073741399997,-0.001118481669812,-0.004719204679514,-0.01546401723392,0.05913640071405,0.1574875334673,-0.048001794445719996,-0.03252657188919,-0.01628772329937,-0.006866260261111,-0.0017891632344350001,-0.0007400003676859,-0.0003470524833825,-0.0001248791982769,8.332311800259e-05,0.0004674604177724,0.002096031867843,0.007407295559108002,0.001439263299133,0.0008899746681536,0.0018198736465129999,0.0057588869168980015,0.005328443738767,0.001088255326388,0.0004181646135834,0.0002120664525723,0.000123398863069,7.753904365426e-05,5.0953943578159995e-05,3.43161511689e-05,2.332278292447e-05,1.5762532784270003e-05,1.040360433225e-05,6.515701165114e-06
