Dih1,Dih2,Dih3,Dih4,Dih5,Dih6,Dih7,Dih8,Dih9,Dih10,Dih11,Dih12,Dih13,Dih14,Dih15,Dih16,Dih17,Dih18,Dih19,Dih20,Dih21,Dih22,Dih23,Dih24,Dih25,Dih26,Dih27,Dih28,Dih29,Dih30,Dih31,Dih32,Dih33,Dih34,Dih35,Dih36,Dih37,Dih38,Dih39,Dih40,Dih41,Dih42,Dih43,Dih44,Dih45,Dih46,Dih47,Dih48,Dih49,Dih50,Dih51,Dih52,Dih53,Dih54,Dih55,Dih56,Dih57,Dih58,Dih59,Dih60,Dih61,Dih62,Dih63,Dih64,Dih65,Dih66,Dih67,Dih68,Dih69,Dih70,Dih71,Dih72,Dih73,Dih74,Dih75,Dih76,Dih77,Dih78,Dih79,Dih80,Dih81,Dih82,Dih83,Dih84,Dih85,Dih86,Dih87,Dih88,Dih89,Dih90,Dih91,Dih92,Dih93,Dih94,Dih95,Dih96,Dih97,Dih98,Dih99,Dih100,Dih101,Dih102,Dih103,Dih104,Dih105,Dih106,Dih107,Dih108,Dih109,Dih110,Dih111,Dih112,Dih113,Dih114,Dih115,Dih116,Dih117,Dih118,Dih119,Dih120,Dih121,Dih122,Dih123,Dih124,Dih125,Dih126,Dih127,Dih128,Dih129,Dih130,Dih131,Dih132,Dih133,Dih134,Dih135,Dih136,Dih137,Dih138,Dih139,Dih140,Dih141,Dih142,Dih143,Dih144,Dih145,Dih146,Dih147,Dih148,Dih149,Dih150,Dih151,Dih152,Dih153,Dih154,Dih155,Dih156,Dih157,Dih158,Dih159,Dih160,Dih161,Dih162,Dih163,Dih164,Dih165,Dih166,Dih167,Dih168,Dih169,Dih170,Dih171,Dih172,Dih173,Dih174,Dih175,Dih176,
-0.1751,179.6922,-179.4168,0.4505,0.1284,-179.6994,179.382,-0.4458,-61.803,63.6251,-179.2428,118.9684,-115.6035,1.5286,179.9436,-0.0682,0.0766,-179.9353,179.715,-0.3289,-0.2731,179.683,-179.6888,0.36,0.2998,-179.6514,0.1124,-179.8633,-179.847,0.1772,-66.3486,65.6445,179.8985,113.6082,-114.3987,-0.1448,0.0242,179.697,-180.0001,-0.3273,0.0044,-179.8219,-179.6674,0.5063,-64.8027,61.514,178.6973,114.86,-118.8233,-1.6399,-0.1676,179.7824,179.6566,-0.3934,-0.4058,-178.3832,179.6446,1.6672,0.1625,179.9876,178.1506,-2.0243,80.527,-153.5926,-36.3501,-97.4176,28.4628,145.7053,-60.8148,62.2365,177.0581,173.4609,-63.4878,51.3338,56.6333,179.6846,-65.4938,175.5559,-64.7384,55.1853,-57.9885,61.7172,-178.3592,58.6257,178.3314,-61.745,-179.1021,-59.3127,60.6432,58.1163,177.9057,-62.1384,-57.7015,62.0879,-177.9562,-165.6383,-44.565,70.8234,62.5746,-176.3521,-60.9637,-52.0876,68.9857,-175.6258,167.433,-71.7844,48.5479,-60.9018,59.8808,-179.7869,53.5712,174.3538,-65.3139,174.9087,-65.2615,55.3647,54.5545,174.3843,-64.9895,-60.6211,59.2087,179.8349,-171.5546,-49.6605,65.2628,62.7728,-175.3332,-60.4098,-55.1305,66.7635,-178.3131,173.7489,-66.0183,53.767,-60.8003,59.4325,179.2178,56.8751,177.1079,-63.1068,175.3407,-64.7818,55.8536,54.0114,173.8888,-65.4758,-61.5995,58.278,178.9134,-171.2803,-48.8623,65.6987,61.6859,-175.8962,-61.3352,-54.2463,68.1717,-177.2673,168.5293,-72.0389,48.9995,-66.47,52.9618,174.0002,50.3231,169.7549,-69.2067,175.7359,-64.3914,56.2603,53.5657,173.4384,-65.9099,-62.1207,57.752,178.4037,
-0.0898,179.788,-179.3057,0.5721,0.0392,-179.9559,179.268,-0.7271,-61.2425,64.1533,-178.7236,119.5586,-115.0455,2.0775,-179.9942,0.0371,0.1281,-179.8406,-179.9449,0.0504,0.0236,-179.9811,-179.9764,0.0668,0.0539,-179.9029,-0.051,-179.95,179.9533,0.0543,-66.685,65.4049,179.6112,113.3104,-114.5996,-0.3934,-0.0028,179.403,179.8968,-0.6975,0.0864,-179.9424,-179.3094,0.6618,119.3022,-115.3028,1.8275,-61.315,64.0801,-178.7897,-0.1116,179.8438,179.9172,-0.1274,-0.114,-179.6003,179.9308,0.4445,0.0625,-179.9425,179.5887,-0.4163,-65.4433,65.7999,-179.8955,115.063,-113.6939,0.6108,-60.8494,62.2339,177.0316,173.4981,-63.4186,51.3792,56.6267,179.7101,-65.4922,175.5941,-64.6998,55.2232,-57.9659,61.7401,-178.3369,58.6896,178.3957,-61.6814,-179.0546,-59.2652,60.701,58.1342,177.9235,-62.1102,-57.6724,62.1169,-177.9168,-165.3584,-44.2959,71.1184,62.7378,-176.1997,-60.7853,-51.8798,69.1827,-175.4029,167.3758,-71.844,48.5035,-60.8366,59.9436,-179.7088,53.5882,174.3683,-65.2841,174.9324,-65.2385,55.3914,54.5792,174.4083,-64.9619,-60.587,59.2421,179.872,-60.8494,62.2427,177.0378,173.4885,-63.4194,51.3757,56.6215,179.7136,-65.4913,175.5675,-64.7297,55.201,-57.9921,61.7107,-178.3586,58.6568,178.3596,-61.7097,-179.0373,-59.2497,60.7185,58.1456,177.9332,-62.0986,-57.6625,62.125,-177.9068,-55.1879,68.5047,-176.283,172.933,-63.3744,51.8379,59.1288,-177.1786,-61.9663,170.763,-68.9504,51.6103,-56.6354,63.6512,-175.788,56.8793,177.1659,-62.2733,-176.7876,-56.9634,62.9756,58.5309,178.3551,-61.7058,-56.8711,62.9531,-177.1078,
0.6561,-179.4075,-179.253,0.6834,-0.9567,178.7645,178.9539,-1.3249,-61.1426,64.2397,-178.6488,118.9504,-115.6674,1.4441,-179.8078,0.473,0.2558,-179.4633,-179.393,0.6231,0.3245,-179.6594,178.7345,-1.3483,-0.9925,178.9246,0.4398,-179.7766,-179.575,0.2085,-67.1114,65.078,179.2433,112.9045,-114.9061,-0.7409,-0.5004,178.6571,179.7147,-1.1278,-0.2293,179.1494,-179.3715,0.0071,121.1788,-113.3587,3.6944,-59.6963,65.7662,-177.1808,0.9599,-178.9543,-178.4198,1.6659,1.0783,-179.2783,-179.0082,0.6352,0.0789,-179.6405,-179.6049,0.6756,-87.5127,46.9843,160.8915,92.14,-133.3629,-19.4557,-60.8812,62.206,177.0017,173.5026,-63.4102,51.3856,56.6304,179.7176,-65.4867,175.6291,-64.6602,55.2528,-57.9239,61.7868,-178.3002,58.7291,178.4397,-61.6472,-179.047,-59.2626,60.7033,58.1381,177.9224,-62.1117,-57.6665,62.1179,-177.9162,-165.156,-44.0989,71.3333,62.8173,-176.1256,-60.6934,-51.7393,69.3178,-175.25,167.3251,-71.8846,48.4627,-60.7617,60.0286,-179.6241,53.5919,174.3822,-65.2705,174.9429,-65.2273,55.3978,54.5969,174.4267,-64.9482,-60.5608,59.269,179.8941,-60.9432,62.1311,176.9705,173.3944,-63.5313,51.3081,56.544,179.6183,-65.5423,175.8112,-64.3782,55.4655,-57.6574,62.1531,-178.0031,58.9732,178.7838,-61.3725,-179.0676,-59.2646,60.6834,58.087,177.89,-62.1621,-57.7198,62.0832,-177.9688,68.0032,-168.8422,-55.0375,-68.7018,54.4528,168.2575,179.2274,-57.618,56.1867,155.2197,-85.8469,36.39,-69.9866,48.9467,171.1836,41.8559,160.7892,-76.9739,179.9951,-60.3852,60.9806,57.7142,177.334,-61.3003,-57.4921,62.1277,-176.5066,
0.0456,179.8938,-179.3036,0.5446,-0.0829,179.8899,179.2768,-0.7504,-61.4148,63.9791,-178.8858,119.2501,-115.356,1.7791,179.9592,0.0489,0.1112,-179.7991,-179.8334,0.1461,0.0763,-179.9441,179.8031,-0.11,-0.11,179.9769,0.0211,-179.9515,-179.96,0.0673,-66.6984,65.3965,179.6001,113.2815,-114.6236,-0.4201,-0.0829,179.2768,179.8899,-0.7504,0.0456,179.8937,-179.3035,0.5446,119.2502,-115.3559,1.7792,-61.4148,63.9792,-178.8858,0.0489,179.9592,-179.799,0.1113,0.0763,-179.944,-179.8334,0.1462,0.0211,-179.9515,-179.9601,0.0672,-66.7013,65.3987,179.5997,113.2786,-114.6214,-0.4203,-60.9053,62.17,176.9756,173.4347,-63.49,51.3156,56.566,179.6413,-65.5531,175.5904,-64.7045,55.2156,-57.9792,61.7258,-178.354,58.671,178.376,-61.7038,-179.0852,-59.2974,60.6646,58.1191,177.9069,-62.1311,-57.6979,62.0899,-177.9481,-165.2391,-44.1787,71.2412,62.8632,-176.0764,-60.6565,-51.7595,69.3009,-175.2792,167.5021,-71.7087,48.6255,-60.7053,60.084,-179.5818,53.7193,174.5086,-65.1572,174.9481,-65.2205,55.4042,54.5973,174.4287,-64.9465,-60.5684,59.263,179.8877,-60.9053,62.17,176.9756,173.4347,-63.4899,51.3156,56.5661,179.6414,-65.553,175.5904,-64.7046,55.2156,-57.9793,61.7258,-178.3541,58.6709,178.3759,-61.7039,-179.0852,-59.2974,60.6646,58.1191,177.9069,-62.1311,-57.6979,62.0899,-177.9481,-165.2338,-44.1737,71.2463,62.8633,-176.0766,-60.6566,-51.7569,69.3032,-175.2768,167.498,-71.7127,48.6217,-60.7042,60.0852,-179.5805,53.7179,174.5073,-65.1584,174.9479,-65.2207,55.404,54.5973,174.4287,-64.9466,-60.5681,59.2633,179.888,
0.5867,-179.8336,-178.6969,0.8829,-0.1743,179.7151,179.1208,-0.9898,-60.2895,65.0982,-177.8282,120.4396,-114.1727,2.9009,179.6055,-0.0486,0.0264,-179.6277,-178.93,0.9822,0.7215,-179.3664,178.5741,-0.8927,-1.0921,179.4411,0.0753,179.9974,-179.8437,0.0784,-67.1766,64.7858,179.0668,112.7369,-115.3007,-1.0198,-0.4905,178.8538,179.5868,-1.0688,0.0885,179.5435,-179.2453,0.2097,119.7648,-114.9005,2.2365,-60.916,64.4188,-178.4442,0.693,-179.8537,-178.7596,0.6937,1.2806,178.2508,-178.1696,-1.1993,-0.7585,179.3539,-177.7539,2.3585,149.2761,-85.3258,31.9513,-33.799,91.5992,-151.1238,-60.77,62.3484,177.1234,173.6233,-63.2583,51.5167,56.7867,179.9051,-65.3199,175.6133,-64.6521,55.2259,-57.8648,61.8698,-178.2522,58.7454,178.48,-61.6421,-178.9668,-59.1749,60.8195,58.1686,177.9606,-62.045,-57.6026,62.1894,-177.8162,-165.2685,-44.1994,71.2131,62.9795,-175.9514,-60.5388,-51.7208,69.3483,-175.2392,167.8919,-71.3041,48.9986,-60.4632,60.3407,-179.3566,54.0291,174.833,-64.8643,174.9757,-65.1912,55.4355,54.6097,174.4427,-64.9305,-60.5645,59.2685,179.8953,-60.9848,62.0603,176.9016,173.4504,-63.5045,51.3368,56.5421,179.5872,-65.5715,175.7219,-64.5451,55.367,-57.9128,61.8203,-178.2677,58.7899,178.5229,-61.565,-179.0754,-59.284,60.6841,58.1518,177.9432,-62.0887,-57.6959,62.0955,-177.9364,-61.4923,63.3853,177.4382,173.3795,-61.7429,52.3099,57.311,-177.8114,-63.7586,175.3574,-64.8298,54.6799,-56.7044,63.1084,-177.3818,57.8984,177.7111,-62.7791,-177.6079,-57.963,61.9079,57.4021,177.047,-63.0821,-57.6224,62.0225,-178.1066,
0.1166,179.7884,-178.841,0.8308,0.0901,-179.7045,179.0651,-0.7295,-59.8662,65.5398,-177.4051,121.1937,-113.4003,3.6548,179.6596,-0.1489,-0.0117,-179.8202,-179.6936,0.2641,0.1133,-179.929,179.5462,-0.0165,-0.2689,-179.8317,0.1623,-179.9821,-179.7987,0.0569,-66.6844,65.2962,179.5524,113.2739,-114.7455,-0.4893,-0.2729,179.0362,179.8706,-0.8202,0.1025,179.9357,-179.1956,0.6376,119.0162,-115.6449,1.5221,-61.7012,63.6376,-179.1954,0.1612,179.7134,-179.6713,-0.1191,0.208,-178.7618,-179.3414,1.6888,-0.2501,179.5411,178.7205,-1.4883,77.9863,-154.373,-38.0752,-100.9631,26.6776,142.9754,-60.7093,62.4224,177.1956,173.6811,-63.1872,51.5859,56.8436,179.9753,-65.2515,175.6563,-64.5957,55.2668,-57.7955,61.9525,-178.185,58.8134,178.5613,-61.5761,-178.9568,-59.1434,60.8279,58.1473,177.9607,-62.068,-57.6083,62.2051,-177.8236,-165.5009,-44.4271,70.9786,62.7366,-176.1897,-60.7839,-51.9472,69.1265,-175.4677,167.5863,-71.6222,48.7014,-60.7491,60.0424,-179.634,53.7377,174.5292,-65.1472,174.9232,-65.2482,55.3795,54.5614,174.39,-64.9823,-60.6132,59.2154,179.8431,-61.0916,61.9601,176.8039,173.3197,-63.6286,51.2152,56.404,179.4557,-65.7005,175.7424,-64.5204,55.3844,-57.912,61.8252,-178.27,58.7877,178.5248,-61.5703,-179.1539,-59.3605,60.5913,58.0791,177.8725,-62.1756,-57.774,62.0194,-178.0287,64.741,-172.5762,-57.6591,-64.3235,58.3594,173.2765,-178.6312,-55.9483,58.9687,172.9232,-67.7135,53.5488,-59.1966,60.1666,-178.571,55.6148,174.978,-63.7597,-177.5644,-57.9597,62.9573,60.5293,-179.8661,-58.9491,-55.1613,64.4433,-174.6397,
-0.2268,179.6329,-179.362,0.4977,0.1441,-179.6402,179.2932,-0.491,-61.457,63.9556,-178.9222,119.4227,-115.1647,1.9575,179.9235,-0.0625,0.0641,-179.9219,179.7765,-0.2938,-0.2376,179.6921,-179.7004,0.4352,0.3131,-179.5513,0.0747,-179.9476,-179.8605,0.1172,-66.4268,65.5374,179.8094,113.5039,-114.5318,-0.2599,0.0139,179.2953,-179.9639,-0.6825,0.0662,-179.8976,-179.2034,0.8328,119.2256,-115.4279,1.7254,-61.5209,63.8257,-179.021,-0.2308,179.6303,179.7329,-0.406,-0.515,-178.5784,179.6247,1.5613,0.2275,-179.9917,178.3023,-1.9169,80.6713,-153.4347,-36.2417,-97.3617,28.5322,145.7253,-60.8483,62.221,177.0312,173.4619,-63.4689,51.3414,56.6269,179.6962,-65.4936,175.5559,-64.7333,55.1782,-57.9859,61.7249,-178.3636,58.635,178.3457,-61.7428,-179.1224,-59.3346,60.6246,58.0797,177.8675,-62.1732,-57.7298,62.058,-177.9827,-165.6321,-44.5541,70.8297,62.5992,-176.3228,-60.939,-52.0854,68.9927,-175.6235,167.4386,-71.7843,48.5538,-60.9385,59.8386,-179.8233,53.565,174.3421,-65.3198,174.8966,-65.2725,55.3549,54.5318,174.3627,-65.0099,-60.6477,59.1832,179.8106,-61.0473,62.0042,176.8475,173.3655,-63.583,51.2604,56.4549,179.5064,-65.6502,175.7232,-64.5298,55.3639,-57.914,61.833,-178.2734,58.781,178.528,-61.5783,-179.1675,-59.3718,60.5746,58.0597,177.8554,-62.1981,-57.7893,62.0064,-178.0472,-171.2898,-48.8538,65.6958,61.6768,-175.8873,-61.3376,-54.2277,68.2082,-177.2421,168.4723,-72.0866,48.9429,-66.4917,52.9493,173.9788,50.2985,169.7395,-69.231,175.7023,-64.425,56.2129,53.5159,173.3887,-65.9734,-62.1595,57.7133,178.3512,
-0.1685,179.7595,-179.3994,0.5287,0.0769,-179.9075,179.32,-0.6644,-61.3865,64.0045,-178.8621,119.3998,-115.2092,1.9242,179.8055,0.0608,-0.1225,-179.8671,-179.9611,-0.3691,-0.2178,179.3742,-179.9211,0.1397,0.3262,-179.6131,-0.0884,179.4932,-179.7119,-0.1303,-66.4065,65.6812,179.8728,113.1913,-114.721,-0.5295,0.2795,-178.8742,-179.3044,1.5419,-0.1593,179.5698,178.946,-1.3248,73.8995,-158.0346,-40.6727,-105.2015,22.8644,140.2263,-0.1365,179.8009,-179.8663,0.0711,-0.2252,-179.635,179.8378,0.428,0.1196,-179.8961,179.5758,-0.4399,-65.2819,65.9678,-179.7365,115.2995,-113.4508,0.8449,-60.8434,62.2359,177.0338,173.4949,-63.4257,51.3722,56.6239,179.7033,-65.4988,175.5802,-64.7216,55.2095,-57.9876,61.7106,-178.3583,58.6682,178.3663,-61.7026,-179.0643,-59.2739,60.6861,58.1314,177.9219,-62.1182,-57.6783,62.1121,-177.9279,-165.5565,-44.4976,70.9016,62.5527,-176.3884,-60.9892,-52.0656,68.9933,-175.6075,167.2365,-71.9929,48.3621,-60.982,59.7886,-179.8564,53.4558,174.2264,-65.4186,174.8647,-65.3064,55.3235,54.5243,174.3533,-65.0169,-60.6475,59.1814,179.8112,65.202,-171.8705,-57.2358,-64.1149,58.8126,173.4473,-179.9324,-57.0049,57.6298,174.838,-65.659,55.244,-57.4072,62.0958,-177.0012,57.7895,177.2925,-61.8045,-177.1796,-57.4879,63.3201,60.676,-179.6324,-58.8243,-55.0326,64.6591,-174.5328,-54.9668,68.7771,-176.0271,173.1647,-63.0914,52.1043,59.3564,-176.8997,-61.7039,170.9713,-68.7221,51.8262,-56.4016,63.905,-175.5467,57.1048,177.4114,-62.0404,-176.7312,-56.9059,63.0286,58.5413,178.3666,-61.6989,-56.8581,62.9671,-177.0983,
0.5022,-179.487,-179.3675,0.6433,-0.8444,178.9474,179.0273,-1.1809,-61.2892,64.0862,-178.7931,118.8442,-115.7803,1.3404,179.9157,0.4421,-0.0951,-179.5687,-179.5034,0.112,-0.0322,179.5832,178.9905,-1.087,-0.4983,179.4242,0.3126,179.6084,-179.3328,-0.037,-66.7585,65.4203,179.5677,112.8626,-114.9585,-0.8111,-0.0364,-179.3142,-179.3359,1.3863,-0.5385,178.6199,178.697,-2.1446,72.5659,-159.4561,-42.0117,-106.6667,21.3113,138.7556,0.8025,-179.1174,-178.3608,1.7193,0.7774,-179.8033,-179.3032,0.1161,0.1958,-179.5947,-179.2901,0.9193,-87.7427,46.5885,160.6411,91.6922,-133.9765,-19.924,-60.8939,62.1854,176.9838,173.4844,-63.4364,51.362,56.6093,179.6885,-65.5131,175.5959,-64.7021,55.2199,-57.9692,61.7328,-178.3452,58.6898,178.3918,-61.6862,-179.093,-59.3068,60.6517,58.1038,177.89,-62.1516,-57.7052,62.0811,-177.9605,-165.428,-44.373,71.0416,62.5608,-176.3841,-60.9696,-51.9922,69.0629,-175.5225,167.0379,-72.1938,48.175,-61.0562,59.712,-179.9192,53.3127,174.0809,-65.5502,174.8645,-65.3048,55.3192,54.5293,174.3599,-65.016,-60.637,59.1936,179.8177,65.1836,-171.8843,-57.2475,-64.1103,58.8218,173.4586,-179.9235,-56.9914,57.6454,174.9976,-65.5497,55.355,-57.3326,62.1201,-176.9752,57.8524,177.3051,-61.7901,-176.9097,-57.1829,63.558,60.9412,-179.332,-58.5912,-54.7488,64.978,-174.2812,67.3521,-169.4543,-55.6099,-69.3122,53.8813,167.7257,178.568,-58.2385,55.606,154.6671,-86.4809,35.8124,-70.7581,48.0939,170.3872,41.1579,160.0098,-77.6968,-179.9501,-60.3712,60.9295,57.7389,177.3177,-61.3816,-57.5066,62.0723,-176.627,
-0.049,179.8668,-179.4197,0.4961,-0.0384,179.943,179.3422,-0.6764,-61.4365,63.9561,-178.9025,119.2068,-115.4006,1.7408,179.7825,0.0778,-0.1331,-179.8378,-179.9115,-0.3112,-0.2083,179.392,179.9011,-0.0224,0.187,-179.7366,0.0013,179.5024,-179.6298,-0.1287,-66.3204,65.7649,179.9504,113.2856,-114.6291,-0.4436,0.2271,-178.9674,-179.2768,1.5288,-0.2475,179.3848,178.9009,-1.4667,73.8754,-158.0649,-40.7025,-105.2689,22.7909,140.1533,0.0458,179.967,-179.5876,0.3336,-0.0582,179.9913,-179.9789,0.0705,0.0911,-179.8902,-179.9544,0.0642,-66.5462,65.5468,179.7474,113.5025,-114.4046,-0.2039,-60.8475,62.222,177.0294,173.4848,-63.4457,51.3617,56.6162,179.6858,-65.5069,175.6247,-64.673,55.2506,-57.9491,61.7532,-178.3233,58.7013,178.4036,-61.6729,-179.0739,-59.2822,60.6737,58.1322,177.9239,-62.1202,-57.6843,62.1074,-177.9368,-165.3417,-44.2831,71.1298,62.7824,-176.159,-60.7461,-51.841,69.2176,-175.3695,167.4075,-71.8112,48.5271,-60.803,59.9782,-179.6834,53.6359,174.4172,-65.2445,174.9349,-65.2355,55.3923,54.5902,174.4198,-64.9524,-60.5764,59.2532,179.881,65.2357,-171.8296,-57.1915,-64.0753,58.8593,173.4975,-179.8884,-56.9538,57.6844,174.8288,-65.675,55.2288,-57.4247,62.0716,-177.0246,57.7717,177.2679,-61.8283,-177.0332,-57.3331,63.4716,60.811,-179.4889,-58.6842,-54.8996,64.8005,-174.3948,-165.0106,-43.976,71.4869,63.1101,-175.8554,-60.3924,-51.5202,69.5143,-175.0227,167.8082,-71.3749,48.9413,-60.3937,60.4232,-179.2605,54.0307,174.8476,-64.8361,174.9745,-65.2064,55.4226,54.6441,174.4632,-64.9078,-60.549,59.2702,179.8991,
0.524,-179.8372,-178.7844,0.8543,-0.1858,179.7103,179.1335,-0.9704,-60.3051,65.0838,-177.8393,120.3991,-114.212,2.8649,179.4849,0.0316,-0.1531,-179.6063,-178.9485,0.5985,0.5012,-179.9518,178.5472,-0.9189,-0.9256,179.6083,0.0973,179.4769,-179.4843,-0.1047,-66.9077,65.0494,179.3169,112.6452,-115.3976,-1.1302,-0.2586,-179.3633,-179.6417,1.2536,-0.1981,179.0003,178.8559,-1.9457,74.5325,-157.452,-40.0543,-104.5167,23.4988,140.8965,0.7862,-179.7606,-178.4118,1.0415,1.2379,178.2825,-178.2127,-1.1681,-0.6952,179.4104,-177.7696,2.336,148.9448,-85.6528,31.6294,-34.052,91.3505,-151.3674,-60.6945,62.4248,177.1973,173.6919,-63.1887,51.5837,56.8531,179.9725,-65.255,175.6352,-64.6321,55.2473,-57.8358,61.8969,-178.2238,58.7725,178.5052,-61.6155,-178.9299,-59.1349,60.8568,58.1968,177.9918,-62.0166,-57.5682,62.2268,-177.7815,-165.5192,-44.4501,70.948,62.7452,-176.1857,-60.7876,-51.9551,69.114,-175.488,167.701,-71.5062,48.8055,-60.6579,60.1349,-179.5533,53.8442,174.6371,-65.0512,174.9253,-65.2443,55.3855,54.5692,174.3995,-64.9707,-60.6038,59.2265,179.8563,65.3312,-171.7425,-57.1111,-63.9196,59.0067,173.6381,-179.7712,-56.8448,57.7866,174.8161,-65.675,55.187,-57.5049,62.004,-177.1339,57.7209,177.2298,-61.9082,-176.9605,-57.2486,63.5393,60.8928,-179.3954,-58.6075,-54.8204,64.8915,-174.3206,-61.4004,63.4704,177.5318,173.4765,-61.6526,52.4088,57.4173,-177.7119,-63.6505,175.4589,-64.7144,54.8104,-56.6142,63.2125,-177.2627,57.974,177.8008,-62.6744,-177.5895,-57.9392,61.931,57.4143,177.0647,-63.0651,-57.6091,62.0412,-178.0886,
-0.013,179.7326,-178.9618,0.7838,0.1261,-179.6371,179.0919,-0.6713,-59.9574,65.4443,-177.4929,121.1122,-113.4861,3.5766,179.5069,-0.0935,-0.2382,-179.8386,-179.7625,-0.172,-0.1647,179.4257,179.6769,0.0943,0.0622,-179.5204,0.1004,179.4455,-179.5214,-0.1763,-66.3891,65.588,179.8239,113.2068,-114.8161,-0.5801,0.0727,-179.2813,-179.2759,1.3701,-0.1823,179.4324,179.1348,-1.2505,73.0902,-158.8847,-41.4957,-106.2233,21.8018,139.1908,0.116,179.6891,-179.4989,0.0743,0.0097,-178.9388,-179.5611,1.4904,-0.123,179.6363,178.8281,-1.4126,78.2279,-154.1333,-37.8499,-100.7008,26.938,143.2214,-60.7446,62.3836,177.1585,173.6424,-63.2295,51.5454,56.8004,179.9286,-65.2965,175.64,-64.6163,55.2514,-57.8199,61.9238,-178.2086,58.7937,178.5374,-61.5949,-178.9525,-59.1413,60.8273,58.1592,177.9704,-62.061,-57.5986,62.2126,-177.8188,-165.5226,-44.4513,70.954,62.728,-176.2007,-60.7954,-51.9509,69.1203,-175.4743,167.5072,-71.7105,48.6182,-60.8235,59.9588,-179.7125,53.6716,174.4538,-65.2175,174.9211,-65.2492,55.3766,54.5626,174.3923,-64.9819,-60.619,59.2107,179.8365,65.0165,-172.0516,-57.4203,-64.2654,58.6665,173.2978,179.9018,-57.1663,57.465,174.7179,-65.7877,55.0946,-57.5475,61.9469,-177.1708,57.65,177.1444,-61.9732,-177.19,-57.517,63.2853,60.6639,-179.663,-58.8607,-55.0227,64.6503,-174.5474,64.6336,-172.6891,-57.7922,-64.4245,58.2529,173.1498,-178.7157,-56.0383,58.8585,172.8083,-67.8312,53.4394,-59.2972,60.0633,-178.6661,55.5027,174.8631,-63.8662,-177.6357,-58.028,62.8873,60.462,-179.9304,-59.015,-55.2133,64.3944,-174.6903,
-0.3531,179.5964,-179.5245,0.425,0.2265,-179.5487,179.4108,-0.3644,-61.5781,63.8343,-179.0304,119.2652,-115.3223,1.813,179.7074,-0.0743,-0.242,179.9764,179.6171,-0.8084,-0.6026,178.9719,-179.4723,0.63,0.7381,-179.1597,0.0204,179.4884,-179.5866,-0.1187,-65.915,66.0448,-179.7094,113.6652,-114.3751,-0.1292,0.4252,-178.9346,-179.0457,1.5945,-0.2767,179.564,179.0464,-1.1129,73.0799,-158.8816,-41.5012,-106.2397,21.7988,139.1792,-0.2965,179.5988,179.8627,-0.2419,-0.7516,-178.7734,179.3534,1.3317,0.3266,-179.9017,178.3638,-1.8645,81.1212,-152.9861,-35.8092,-96.8716,29.0211,146.198,-60.826,62.2371,177.0516,173.4729,-63.464,51.3505,56.6324,179.6954,-65.4901,175.5516,-64.7415,55.1761,-58.0035,61.7034,-178.379,58.6222,178.329,-61.7533,-179.1194,-59.3322,60.6234,58.0882,177.8754,-62.169,-57.7221,62.065,-177.9793,-165.5561,-44.4885,70.9061,62.7053,-176.2271,-60.8325,-51.981,69.0865,-175.5189,167.5066,-71.7165,48.6104,-60.8502,59.9267,-179.7464,53.6586,174.4355,-65.2377,174.9093,-65.2609,55.367,54.5527,174.3825,-64.9896,-60.6273,59.2025,179.8304,65.0268,-172.0451,-57.4106,-64.2687,58.6594,173.2939,179.9052,-57.1667,57.4678,174.7243,-65.7844,55.0942,-57.5265,61.9648,-177.1566,57.6657,177.1571,-61.9644,-177.2239,-57.5446,63.2463,60.6309,-179.6898,-58.899,-55.0583,64.621,-174.5882,-171.5096,-49.0948,65.467,61.4783,-176.1069,-61.5451,-54.4154,67.9994,-177.4387,168.3355,-72.2216,48.8099,-66.6339,52.809,173.8405,50.1547,169.5976,-69.3709,175.6544,-64.472,56.1614,53.4905,173.3641,-66.0025,-62.1917,57.6819,178.3153,
